id_cloud,algorithm,Npini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,poserror,orierror_1,orierror_2,orierror_3
13,1,100,500,6,0.9,0.75,,,,,,,,,,234.168229579926,50,0.0343171709919016,1.62270881861397,0.914124666042373,0.483587250854775
14,1,100,500,6,0.9,0.75,,,,,,,,,,211.454440355301,50,0.0277707896300305,0.0224897343916794,0.36507199586312,1.28858125543727
15,1,100,500,6,0.9,0.75,,,,,,,,,,196.713579416275,50,0.0377529312115935,0.429604645332812,2.3229840013991,0.142850960106842
16,1,100,500,6,0.9,0.75,,,,,,,,,,221.427033424377,50,0.0165589621278031,0.449846340918657,0.578268101081575,1.25206010475067
17,1,100,500,6,0.9,0.75,,,,,,,,,,132.930666923523,50,2.8801151908099,2.38786623276643,7.52699731276363,171.445655751982
1,1,100,500,6,0.9,0.75,,,,,,,,,,112.62789106369,50,0.00846975749418317,0,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,113.207005262375,50,0.0300779101901981,1.71482187380447,0,0
3,1,100,500,6,0.9,0.75,,,,,,,,,,88.5192935466766,50,7.52174079292168,2.51762365112711,6.00758248598793,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,184.683727025986,50,0.0149676875416467,3.4513353947433,1.36712207342316,0.821760119229399
5,1,100,500,6,0.9,0.75,,,,,,,,,,111.299971103668,50,0.375485435502471,3.95938087303281,0.876957688491116,1.06486359599908
6,1,100,500,6,0.9,0.75,,,,,,,,,,110.593458175659,50,1.01310554724145,1.25215740037642,7.15002161503931,2.15559013249514
7,1,100,500,6,0.9,0.75,,,,,,,,,,199.270949840546,50,0.0216473908417512,0.423580629549042,1.08847782565528,0.320359632900752
8,1,100,500,6,0.9,0.75,,,,,,,,,,170.080451011658,50,0.0779256612345292,0.0427404845690576,0.515377995973364,0.331166197755265
9,1,100,500,6,0.9,0.75,,,,,,,,,,188.118200063705,50,0.00869966550331514,2.20728604510311,0.972398212837573,0.0115965542352463
10,1,100,500,6,0.9,0.75,,,,,,,,,,213.157998085022,50,0.0137135788792093,3.87845844360121,0.200770412999014,0.87252670527023
11,1,100,500,6,0.9,0.75,,,,,,,,,,199.267513036728,50,0.0208317999059406,0.930813318563334,1.35193533506914,0.33640778397062
12,1,100,500,6,0.9,0.75,,,,,,,,,,211.18305182457,50,0.0258207914505106,0.138712635362777,0.0129877263269381,0.493848043089564
13,1,100,500,6,0.9,0.75,,,,,,,,,,213.147333145142,50,0.0127109485354818,1.96699376626974,0.700002333745182,0.554914254408136
14,1,100,500,6,0.9,0.75,,,,,,,,,,195.752427339554,50,0.0132297581373625,0.919001012105946,0.706913298169458,0.290997185983971
15,1,100,500,6,0.9,0.75,,,,,,,,,,206.528780460358,50,0.0247810210679811,0.104385984144744,2.46958123128578,0.950429001797353
16,1,100,500,6,0.9,0.75,,,,,,,,,,199.422469139099,50,0.0171202187138613,0.347661075970292,1.67913706341774,0.128625931290316
17,1,100,500,6,0.9,0.75,,,,,,,,,,219.768756628036,50,0.0119672548278446,0.547534744434566,1.39412300470775,0.18535362510152
18,1,100,500,6,0.9,0.75,,,,,,,,,,198.671330928802,50,0.0233173152878045,0.849253344617389,0.267003622325978,0.864357957726895
19,1,100,500,6,0.9,0.75,,,,,,,,,,182.345857858658,50,0.190857684625863,0.823058042787249,0.231679507702205,0.0216687871012599
20,1,100,500,6,0.9,0.75,,,,,,,,,,98.5735607147217,50,4.9875241308821,1.28258978244257,2.54510888216479,6.61795021466405
21,1,100,500,6,0.9,0.75,,,,,,,,,,215.286033153534,50,0.0275409034987329,0.374540891169107,1.10498803711125,0.849178819819444
22,1,100,500,6,0.9,0.75,,,,,,,,,,214.034519910812,50,0.142692389630665,0.321189034035054,1.24814248309944,0.849610142471851
23,1,100,500,6,0.9,0.75,,,,,,,,,,206.285668611526,50,0.0158090417290969,0.237438979951338,1.17483270666069,1.20182659315468
24,1,100,500,6,0.9,0.75,,,,,,,,,,214.613691091537,50,0.0134480842003351,1.6740735256102,1.46972200925771,0.260552589133966
25,1,100,500,6,0.9,0.75,,,,,,,,,,204.980897903442,50,0.0936363781569752,0.0761756015437735,1.85502163334582,0.402617598168988
26,1,100,500,6,0.9,0.75,,,,,,,,,,247.141288757324,50,0.00752285935333448,0.492748364371935,0.985926305795879,0.358290609444598
27,1,100,500,6,0.9,0.75,,,,,,,,,,241.087667942047,50,0.0625786336987408,0.527869378372216,0.137811880656265,0.193225149334827
28,1,100,500,6,0.9,0.75,,,,,,,,,,164.244518995285,50,0.15876550504827,0.21841132174262,0.116890153292065,3.73704426615474
29,1,100,500,6,0.9,0.75,,,,,,,,,,201.015296936035,50,0.0735822399741762,1.15546894486544,1.14456771334153,1.10029416668651
30,1,100,500,6,0.9,0.75,,,,,,,,,,210.304354906082,50,0.0157602348968602,0.449891583349886,0.151072788489895,0.779063452040745
31,1,100,500,6,0.9,0.75,,,,,,,,,,219.177455425262,50,0.0275247321915669,1.15314776181299,0.398969886447142,0.696404404325937
32,1,100,500,6,0.9,0.75,,,,,,,,,,143.638265609741,50,2.76814802682273,4.98447603846627,4.78142581473476,6.99836668564102
33,1,100,500,6,0.9,0.75,,,,,,,,,,240.88440990448,50,0.0180905804725794,0.0028256140743534,0.00484997795107716,0.148201364218505
34,1,100,500,6,0.9,0.75,,,,,,,,,,157.076061487198,50,3.15059744998626,1.25613617624004,3.50858579168314,25.9998866217543
35,1,100,500,6,0.9,0.75,,,,,,,,,,239.823886632919,50,0.00642030888992651,0.481586912579927,0.0207552195513781,0.255684462266777
36,1,100,500,6,0.9,0.75,,,,,,,,,,213.321360349655,50,0.00931846450774747,0.259825680357917,0.83494978391415,0.147071368314157
37,1,100,500,6,0.9,0.75,,,,,,,,,,226.708728075027,50,0.0120151656987203,0.362085486496722,0.387121839099393,0.221624308517998
38,1,100,500,6,0.9,0.75,,,,,,,,,,123.990542888641,50,2.12262226478275,2.8738807858192,3.22518303840265,153.478928145986
39,1,100,500,6,0.9,0.75,,,,,,,,,,125.168285131454,50,2.17303347699236,1.63515510653474,3.49646274266593,30.0591421705793
40,1,100,500,6,0.9,0.75,,,,,,,,,,126.14327955246,50,3.10584621632778,0.867614278487406,3.52715504954255,31.0835225110264
41,1,100,500,6,0.9,0.75,,,,,,,,,,189.418015241623,50,0.010376645534834,0.0435116031148491,0.353326955685703,0.204691420014318
42,1,100,500,6,0.9,0.75,,,,,,,,,,127.682011842728,50,1.54311587078691,2.619038785687,2.51403221308206,13.9026865290381
43,1,100,500,6,0.9,0.75,,,,,,,,,,136.60901594162,50,1.73135872780676,6.91994158954235,0.963363949007229,16.9941061536211
44,1,100,500,6,0.9,0.75,,,,,,,,,,230.374470710754,50,0.0156800977621388,0.151550193105359,0.0182813932529057,0.275842801372396
1,1,100,500,6,0.9,0.75,,,,,,,,,,120.069931507111,50,0,0,0.909891897801539,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,125.462402105331,50,0.0300779101901981,1.5901923285487,0,0
3,1,100,500,6,0.9,0.75,,,,,,,,,,90.0480597019196,50,6.61874727560459,0.427276066675977,5.45157341662853,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,170.752724885941,50,0.0176928800229693,3.14210842217945,1.27862605423962,0.661430488527734
5,1,100,500,6,0.9,0.75,,,,,,,,,,103.317613840103,50,0.106260545209038,3.58360943665836,3.19852451787216,3.54542673341857
6,1,100,500,6,0.9,0.75,,,,,,,,,,125.611998796463,50,2.2954847846547,0.220175784142343,1.29230337891145,3.46284078601191
7,1,100,500,6,0.9,0.75,,,,,,,,,,203.11581325531,50,0.0268640523255627,1.14310932115812,0.108673750827,0.880343382584525
8,1,100,500,6,0.9,0.75,,,,,,,,,,203.103392124176,50,0.0474806604232146,0.520275020931065,0.706865544973243,0.258361109806409
9,1,100,500,6,0.9,0.75,,,,,,,,,,203.765241622925,50,0.0155065782369513,1.51043334155278,0.0763687958760218,0.715018987765874
10,1,100,500,6,0.9,0.75,,,,,,,,,,184.408324718475,50,0.0127560597595207,3.70826648271918,0.367232548468015,0.936665381092207
11,1,100,500,6,0.9,0.75,,,,,,,,,,125.041597604752,50,2.66315700340529,1.6917719733253,2.67196004108178,175.84788534051
12,1,100,500,6,0.9,0.75,,,,,,,,,,194.808320999146,50,0.00957788372923937,0.0130876049555609,0.721158229527426,0.415150005707709
13,1,100,500,6,0.9,0.75,,,,,,,,,,218.14030957222,50,0.0384558378808319,2.11220751453171,0.646796406162553,0.101671918410395
14,1,100,500,6,0.9,0.75,,,,,,,,,,200.736748456955,50,0.0221792282301398,0.0223375685558075,1.23872332982462,0.908032861103998
15,1,100,500,6,0.9,0.75,,,,,,,,,,186.13058590889,50,0.0308380894302562,0.406222059849371,2.53707231626542,0.162772700301664
16,1,100,500,6,0.9,0.75,,,,,,,,,,204.308082580566,50,0.016743740669776,0.230834848929432,0.0607432606028905,1.72559730428064
17,1,100,500,6,0.9,0.75,,,,,,,,,,241.497943639755,50,0.00869211396518761,0.256890759669492,1.49710650991491,0.368431236764594
18,1,100,500,6,0.9,0.75,,,,,,,,,,193.933397531509,50,0.0162580368442783,0.678766582577768,1.22488159221974,0.568123880745321
19,1,100,500,6,0.9,0.75,,,,,,,,,,189.249263525009,50,0.153920295652634,0.524539260729792,0.295792754637309,0.958411994677746
20,1,100,500,6,0.9,0.75,,,,,,,,,,98.4671838283539,50,6.88449029116043,0.891428970028342,1.91788081605812,1.63564266708509
21,1,100,500,6,0.9,0.75,,,,,,,,,,195.866282224655,50,0.0110476135412823,1.38443845416674,0.731640797271282,0.204858445984382
22,1,100,500,6,0.9,0.75,,,,,,,,,,211.110337734222,50,0.246926595606973,0.0892866141518043,1.50538720885492,0.0238777182536301
23,1,100,500,6,0.9,0.75,,,,,,,,,,230.214046239853,50,0.00918769109447093,0.0800605785828397,1.38465915458136,1.17126164060924
24,1,100,500,6,0.9,0.75,,,,,,,,,,215.337987661362,50,0.0179269140134832,1.61554273604275,2.1373584916481,0.0469355065235015
25,1,100,500,6,0.9,0.75,,,,,,,,,,220.495438337326,50,0.0975419890125403,1.08998451771889,1.79926946236121,0.466628732191945
26,1,100,500,6,0.9,0.75,,,,,,,,,,224.561225175858,50,0.00857321775972837,0.0384588526719692,1.18345531495583,0.0823202747404866
27,1,100,500,6,0.9,0.75,,,,,,,,,,219.530798912048,50,0.0571779280579782,0.309604694338468,0.817127662428052,0.51010159618864
28,1,100,500,6,0.9,0.75,,,,,,,,,,196.368424654007,50,0.029685259137295,1.09804229180417,1.0243293476833,0.345774797402586
29,1,100,500,6,0.9,0.75,,,,,,,,,,154.154941797256,50,2.10730280484794,2.38902026843621,0.765632383278397,5.6981974157896
30,1,100,500,6,0.9,0.75,,,,,,,,,,222.610605716705,50,0.0156685884667349,0.141463140333585,0.345443250295483,0.628477338087545
31,1,100,500,6,0.9,0.75,,,,,,,,,,216.436525583267,50,0.0208513526045669,0.690278192160538,0.329774507184858,0.537533421943344
32,1,100,500,6,0.9,0.75,,,,,,,,,,254.504062414169,50,0.00979449585751973,1.16387782663376,0.278630645713732,0.0438815023681317
33,1,100,500,6,0.9,0.75,,,,,,,,,,189.870896339417,50,0.017707062413948,0.581850878431523,0.0440289033017248,0.498059494898471
34,1,100,500,6,0.9,0.75,,,,,,,,,,217.630074262619,50,0.0163371589552978,0.458603550349718,0.134549372694339,0.0699661016086965
35,1,100,500,6,0.9,0.75,,,,,,,,,,207.212644815445,50,0.00215482706806495,0.344572563845774,0.533025697137807,0.170937478738339
36,1,100,500,6,0.9,0.75,,,,,,,,,,149.82071685791,50,2.11153020440056,0.0609482532589984,6.46007606195877,3.64668023216951
37,1,100,500,6,0.9,0.75,,,,,,,,,,231.3968501091,50,0.00802510956501743,0.528756687789571,0.499226163098431,0.288139370374291
38,1,100,500,6,0.9,0.75,,,,,,,,,,172.21210360527,50,0.00895551479577149,3.05501713095536,1.22718647783224,0.948592441549745
39,1,100,500,6,0.9,0.75,,,,,,,,,,121.777414560318,50,1.50267048831495,0.0832480801697409,3.49646274266593,177.194396689576
40,1,100,500,6,0.9,0.75,,,,,,,,,,134.560154438019,50,3.07580458605469,4.08626061310057,3.52715504954255,25.8973993099185
41,1,100,500,6,0.9,0.75,,,,,,,,,,185.304949522018,50,0.0370518485981572,1.13882149251902,1.56139611897626,2.87129732375043
42,1,100,500,6,0.9,0.75,,,,,,,,,,136.794651508331,50,1.40954211736752,0.78341803945379,0.157011892495653,15.4721751588975
43,1,100,500,6,0.9,0.75,,,,,,,,,,210.663798570633,50,0.00784274275697643,0.900452473890808,0.699660811591362,0.772936142948665
44,1,100,500,6,0.9,0.75,,,,,,,,,,209.972887277603,50,0.00221209408384109,0.136383178460872,0.423553199840528,0.23312553014955
1,1,100,500,6,0.9,0.75,,,,,,,,,,112.387967824936,50,0,0,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,115.64919757843,50,0.0300779101901981,2.30957554700218,1.23351412217088,0
3,1,100,500,6,0.9,0.75,,,,,,,,,,88.4545812606812,50,6.3002470617359,1.02512030519751,5.45157341662853,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,174.190779209137,50,0.0140242778745204,3.24196925524993,2.13444695361096,0.375451871715704
5,1,100,500,6,0.9,0.75,,,,,,,,,,111.741261005402,50,2.2335628168838,1.46621815564747,0.828507368071295,7.62394206050909
6,1,100,500,6,0.9,0.75,,,,,,,,,,106.851305007935,50,0.414992226403797,1.02757462707077,1.43749137019584,7.58021513516607
7,1,100,500,6,0.9,0.75,,,,,,,,,,212.695418834686,50,0.0343623408772747,0.159285746179172,0.260553809969676,0.316666053576599
8,1,100,500,6,0.9,0.75,,,,,,,,,,207.44540977478,50,0.0617718677050173,0.785665752906681,0.00203688654083962,0.0916114708941259
9,1,100,500,6,0.9,0.75,,,,,,,,,,208.54883980751,50,0.0260347380486724,1.79524619163064,0.797231182954132,0.428712405531626
10,1,100,500,6,0.9,0.75,,,,,,,,,,121.799385547638,50,0.678465153320631,5.64606790725218,2.82679310113287,14.9761992068759
11,1,100,500,6,0.9,0.75,,,,,,,,,,187.090421199799,50,0.0284600572207758,1.0260110868573,1.24353224421052,0.466499813762447
12,1,100,500,6,0.9,0.75,,,,,,,,,,199.452049255371,50,0.0130843635092394,0.5082224867433,1.28280149805133,0.976853843851245
13,1,100,500,6,0.9,0.75,,,,,,,,,,218.850678682327,50,0.048086538797055,1.6354944724546,0.585293926020032,0.237184280175855
14,1,100,500,6,0.9,0.75,,,,,,,,,,187.218456268311,50,0.02054850787861,0.0535087193749082,0.549108894207962,0.172099672733548
15,1,100,500,6,0.9,0.75,,,,,,,,,,194.611003160477,50,0.032049921470981,0.431273084606052,2.40583328857325,0.361310908317683
16,1,100,500,6,0.9,0.75,,,,,,,,,,199.614229202271,50,0.0418991100080241,0.164603850849539,0.761085002651013,0.0670469801448643
17,1,100,500,6,0.9,0.75,,,,,,,,,,238.803858757019,50,0.00687428159270434,0.268726407146147,1.17107798425721,0.162784859511373
18,1,100,500,6,0.9,0.75,,,,,,,,,,189.647698402405,50,0.0184354413091204,0.942046115433402,0.881322775602011,0.926717532793672
19,1,100,500,6,0.9,0.75,,,,,,,,,,204.294953107834,50,0.164070998633336,1.66148604762638,0.608577967929498,0.609688408758476
20,1,100,500,6,0.9,0.75,,,,,,,,,,98.8944058418274,50,0.675554417048871,0.771179366478336,3.33967748365923,176.747049639543
21,1,100,500,6,0.9,0.75,,,,,,,,,,217.08572936058,50,0.0416528028615533,0.924284383408314,0.794594524465612,0.208644181051449
22,1,100,500,6,0.9,0.75,,,,,,,,,,197.576421976089,50,0.19803504510113,0.40564644183355,1.81548299556515,0.923135325491183
23,1,100,500,6,0.9,0.75,,,,,,,,,,200.373097896576,50,0.0121917588088903,0.890149710801325,2.81286883324498,1.1649789710864
24,1,100,500,6,0.9,0.75,,,,,,,,,,195.376943349838,50,0.0147079534936735,1.9266430120741,2.28295474667408,0.0249396920938215
25,1,100,500,6,0.9,0.75,,,,,,,,,,218.064186096191,50,0.0960655087552726,0.537913670316556,2.36808413826793,0.395600119431565
26,1,100,500,6,0.9,0.75,,,,,,,,,,242.463979959488,50,0.00492396180230956,0.0378213684137469,1.12626968317417,0.437602980925388
27,1,100,500,6,0.9,0.75,,,,,,,,,,223.06058883667,50,0.0118902422244588,0.351124928773279,0.235009801236065,0.171985822670324
28,1,100,500,6,0.9,0.75,,,,,,,,,,194.085156917572,50,0.0413677511473958,0.928939455375998,0.442077053014365,0.615852274828924
29,1,100,500,6,0.9,0.75,,,,,,,,,,192.650937080383,50,0.0275862567448079,1.6163145346773,0.349536044092399,1.13948642763761
30,1,100,500,6,0.9,0.75,,,,,,,,,,210.249445199966,50,0.0156735387501525,0.134160717316045,0.756771154891487,0.787929320973044
31,1,100,500,6,0.9,0.75,,,,,,,,,,191.926147699356,50,0.0218868567805877,0.59542271809569,1.03967318268132,0.674664092447308
32,1,100,500,6,0.9,0.75,,,,,,,,,,241.566208362579,50,0.00957601477900613,0.683522415509724,0.0405662142502121,0.135727048637914
33,1,100,500,6,0.9,0.75,,,,,,,,,,139.246660232544,50,3.19696224477379,3.43537384270576,0.132530613608542,28.5716577877228
34,1,100,500,6,0.9,0.75,,,,,,,,,,230.270838499069,50,0.0162412673213847,0.457276736312624,0.00158913548628582,0.11047634074052
35,1,100,500,6,0.9,0.75,,,,,,,,,,219.270506381988,50,0.00658534201622483,0.105758312531616,0.847902247569272,0.20305585972871
36,1,100,500,6,0.9,0.75,,,,,,,,,,130.521595001221,50,3.13807330325559,6.6688632823187,1.31888127634224,35.1201179840738
37,1,100,500,6,0.9,0.75,,,,,,,,,,188.715214490891,50,0.00910117837136524,0.824793732238375,1.1931474398968,0.256050719032473
38,1,100,500,6,0.9,0.75,,,,,,,,,,179.872660160065,50,0.0226479263765565,2.1201791254293,0.261425068241122,0.100805737577794
39,1,100,500,6,0.9,0.75,,,,,,,,,,120.545216798782,50,0.251337014231698,6.12969252847821,0.436073228985398,2.78645210430134
40,1,100,500,6,0.9,0.75,,,,,,,,,,120.168231725693,50,1.86007348113939,3.3422089923646,3.52715504954255,160.684053295675
41,1,100,500,6,0.9,0.75,,,,,,,,,,223.381088495254,50,0.0110454008049978,0.689857398835332,0.512920699656985,0.341257843436303
42,1,100,500,6,0.9,0.75,,,,,,,,,,133.948005914688,50,1.70667420091532,2.41915443288475,0.212388276265689,24.5792885272791
43,1,100,500,6,0.9,0.75,,,,,,,,,,106.993455648422,50,3.36229847255727,5.0259267940732,1.41115899795987,31.7249255391775
44,1,100,500,6,0.9,0.75,,,,,,,,,,210.305102825165,50,0.0189673837247408,0.397882425074162,1.13588862918828,0.403235993990116
1,1,100,500,6,0.9,0.75,,,,,,,,,,102.623847007751,50,0,0,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,80.8562738895416,13,0.0300779101901981,0,0,0
3,1,100,500,6,0.9,0.75,,,,,,,,,,95.7474808692932,50,6.95482964292383,2.91243882646536,5.02935608752698,179.172756762608
4,1,100,500,6,0.9,0.75,,,,,,,,,,160.868508338928,50,0.00646604014068385,3.03232446662045,1.78530075075712,0.661430488527734
5,1,100,500,6,0.9,0.75,,,,,,,,,,107.794837713242,50,0.216381627105915,0.01062474406553,0.980959316932417,2.45812343946247
6,1,100,500,6,0.9,0.75,,,,,,,,,,112.419025659561,50,2.01926869839364,1.12305601476139,5.51811530756812,2.88513200942687
7,1,100,500,6,0.9,0.75,,,,,,,,,,211.873090267181,50,0.0325970740530471,0.00904168040849518,0.241893712395797,0.256463561088654
8,1,100,500,6,0.9,0.75,,,,,,,,,,189.157207727432,50,0.0565458676417205,1.14611676981174,0.315895119010369,0.123118419899615
9,1,100,500,6,0.9,0.75,,,,,,,,,,194.963832855225,50,0.106520896240254,2.39908399489363,0.270258765894699,0.435278422890485
10,1,100,500,6,0.9,0.75,,,,,,,,,,194.917636394501,50,0.0233312493253614,3.77415756115088,0.537440923117206,0.704902432209739
11,1,100,500,6,0.9,0.75,,,,,,,,,,185.839201927185,50,0.00763060718800775,0.599904108441038,0.941504958139962,0.119880209302274
12,1,100,500,6,0.9,0.75,,,,,,,,,,218.163301944733,50,0.0123522551711663,0.0164710312763794,0.587353123761653,0.29396343583782
13,1,100,500,6,0.9,0.75,,,,,,,,,,205.960583686829,50,0.0387226360328669,1.95345056072084,0.71927320693426,0.340424640175978
14,1,100,500,6,0.9,0.75,,,,,,,,,,196.020190477371,50,0.0119743272343943,0.00155636244302574,1.24581285665664,0.886205438481932
15,1,100,500,6,0.9,0.75,,,,,,,,,,198.516969442368,50,0.0733631107748428,0.0412362611143167,2.49402802647558,0.517517513209848
16,1,100,500,6,0.9,0.75,,,,,,,,,,194.94002199173,50,0.0484672084907978,0.938766284774962,2.00369924783028,0.257738748217101
17,1,100,500,6,0.9,0.75,,,,,,,,,,208.134412765503,50,0.0132516769687615,0.287664145682452,1.35916801434653,0.0342657320608081
18,1,100,500,6,0.9,0.75,,,,,,,,,,203.711589336395,50,0.0235657581605649,0.807224328450834,1.24250871941677,1.15370049900537
19,1,100,500,6,0.9,0.75,,,,,,,,,,199.823414564133,50,0.153975863474799,0.795759997597589,0.822202771796996,0.453053646001579
20,1,100,500,6,0.9,0.75,,,,,,,,,,88.9794709682465,50,3.95951162177316,4.58139843499235,5.55478795568066,187.663746513962
21,1,100,500,6,0.9,0.75,,,,,,,,,,210.980046272278,50,0.0129897738663613,0.745654656263488,0.349518775616691,0.743382189055542
22,1,100,500,6,0.9,0.75,,,,,,,,,,197.788614988327,50,0.149141375021712,1.36300628171555,3.03923000711981,0.594172089928845
23,1,100,500,6,0.9,0.75,,,,,,,,,,225.901000976563,50,0.0204884367055115,0.24895966875627,1.78896684745245,1.18058053120094
24,1,100,500,6,0.9,0.75,,,,,,,,,,211.831154108047,50,0.036074032227828,0.452590355629467,3.58396739564682,0.737996664649849
25,1,100,500,6,0.9,0.75,,,,,,,,,,215.352882146835,50,0.092335714361617,1.02736644947779,1.52679661111323,0.298863085072822
26,1,100,500,6,0.9,0.75,,,,,,,,,,253.323171377182,50,0.00607130656193438,0.268910856378233,2.11885434446555,0.396207399508974
27,1,100,500,6,0.9,0.75,,,,,,,,,,233.160824775696,50,0.0121336525179881,0.419615697616233,0.189911355445112,0.0611171397808776
28,1,100,500,6,0.9,0.75,,,,,,,,,,179.329540967941,50,0.0374926698316778,0.74007653580725,0.44489212236599,0.598082761537692
29,1,100,500,6,0.9,0.75,,,,,,,,,,183.75913977623,50,0.00522145591287417,0.7088479221306,0.521099404337215,0.564277461333082
30,1,100,500,6,0.9,0.75,,,,,,,,,,241.682685852051,50,0.0228181182366806,0.000341783783588181,0.129255287066213,0.277327365376356
31,1,100,500,6,0.9,0.75,,,,,,,,,,204.011616230011,50,0.0105079530755137,0.808714725975552,0.00966415402821292,0.630924862325668
32,1,100,500,6,0.9,0.75,,,,,,,,,,224.488775968552,50,0.00812004968303171,0.395736934909393,0.416423953232969,0.11543040425587
33,1,100,500,6,0.9,0.75,,,,,,,,,,230.999937057495,50,0.0159518005067971,0.422523625172096,0.0218497763670438,0.210270247056708
34,1,100,500,6,0.9,0.75,,,,,,,,,,223.717132806778,50,0.0154867937097004,0.2083411328148,0.0710107256033635,0.0510039717139538
35,1,100,500,6,0.9,0.75,,,,,,,,,,240.808394432068,50,0.00703155451165252,0.112237169362494,0.727963573042583,0.15434634384553
36,1,100,500,6,0.9,0.75,,,,,,,,,,114.066035985947,50,3.30187455469573,0.183193325425513,2.62702370711333,62.2143507920233
37,1,100,500,6,0.9,0.75,,,,,,,,,,231.904110431671,50,0.0142196847513089,1.06250031347674,1.04702151576874,0.370286951357526
38,1,100,500,6,0.9,0.75,,,,,,,,,,126.330783128738,50,3.45751867823209,5.00451266224114,2.76910141425603,56.1686554528195
39,1,100,500,6,0.9,0.75,,,,,,,,,,128.998357057571,50,0.419601686093241,8.16413350052651,1.36449385954702,10.3788618388752
40,1,100,500,6,0.9,0.75,,,,,,,,,,140.43222618103,50,0.368780003285743,3.73957504471266,3.3053630870474,13.4115404063868
41,1,100,500,6,0.9,0.75,,,,,,,,,,132.525769472122,50,2.96289157494399,8.45467807466703,1.77343606832465,26.1763138423305
42,1,100,500,6,0.9,0.75,,,,,,,,,,125.673035144806,50,3.31823935112809,9.14860184836381,2.71285188375177,48.8130134386104
43,1,100,500,6,0.9,0.75,,,,,,,,,,98.0353982448578,50,1.67070346597244,4.68266864995421,0.677643851734553,197.269002426784
44,1,100,500,6,0.9,0.75,,,,,,,,,,150.986847162247,50,3.65478697152791,7.91201371717623,4.44757008890093,5.18189191123963
1,1,100,500,6,0.9,0.75,,,,,,,,,,111.727172613144,50,0,0.968217423230156,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,125.388025760651,50,0.0300779101901981,1.82101864510136,0,0.474461476324036
3,1,100,500,6,0.9,0.75,,,,,,,,,,94.700008392334,50,6.47686138164659,0.898453970533102,3.94187454846803,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,146.005143165588,50,0.0968290164755675,3.38125471879457,3.5262560151431,0.759617356322233
5,1,100,500,6,0.9,0.75,,,,,,,,,,111.531417608261,50,0.0745565814322575,3.95938087303281,3.77388119993524,3.64449961638607
6,1,100,500,6,0.9,0.75,,,,,,,,,,107.539449453354,50,2.16504066820091,6.23461506671196,2.54047226470939,5.97376508498529
7,1,100,500,6,0.9,0.75,,,,,,,,,,208.711683273315,50,0.0273254489847585,0.321836977343419,0.105938234668439,0.366701151601188
8,1,100,500,6,0.9,0.75,,,,,,,,,,202.888202190399,50,0.0807557230542989,0.31901022710155,0.0349734180770233,0.631816748663055
9,1,100,500,6,0.9,0.75,,,,,,,,,,200.080713510513,50,0.0142824281269709,1.65025827938949,0.3909620814741,0.520487030372647
10,1,100,500,6,0.9,0.75,,,,,,,,,,209.581406116486,50,0.0123238022323848,3.67979857172612,0.256237136552991,1.01859897179985
11,1,100,500,6,0.9,0.75,,,,,,,,,,218.088293075562,50,0.0272153743583597,1.03089467471855,1.45673810344071,0.125909628405998
12,1,100,500,6,0.9,0.75,,,,,,,,,,112.719532966614,50,3.11985335507757,1.35011694688935,1.12319532502033,175.843948282105
13,1,100,500,6,0.9,0.75,,,,,,,,,,172.151877403259,50,0.763152910163072,1.06730597210749,4.54031521412412,11.278411086193
14,1,100,500,6,0.9,0.75,,,,,,,,,,209.516917705536,50,0.0181545657233654,0.0650523557554976,1.03595656574619,0.892160315590212
15,1,100,500,6,0.9,0.75,,,,,,,,,,208.000658750534,50,0.07740686454833,0.17502940206372,2.80076763619333,0.812587124694232
16,1,100,500,6,0.9,0.75,,,,,,,,,,195.214181184769,50,0.0232645263838055,0.395329558184046,2.13185153702085,0.176276742021292
17,1,100,500,6,0.9,0.75,,,,,,,,,,227.559547424316,50,0.0329476124898123,0.815880488254352,1.09163797680222,0.329547098623232
18,1,100,500,6,0.9,0.75,,,,,,,,,,204.318233251572,50,0.0186452901370817,0.786896671506999,0.675619593162717,1.23427103025428
19,1,100,500,6,0.9,0.75,,,,,,,,,,176.36790895462,50,0.16149091022511,0.912744361783144,0.987704052677641,0.204180417121861
20,1,100,500,6,0.9,0.75,,,,,,,,,,95.5202484130859,50,3.35853043786825,1.80746925854686,4.41036389333743,182.791551641705
21,1,100,500,6,0.9,0.75,,,,,,,,,,219.35661482811,50,0.0528018238304274,0.523473007447203,1.74612800044568,0.525120319019934
22,1,100,500,6,0.9,0.75,,,,,,,,,,188.045367002487,50,0.1848429970603,1.27523419374472,3.00285367333229,1.10237884645603
23,1,100,500,6,0.9,0.75,,,,,,,,,,219.3695063591,50,0.0190590998872464,0.217228100831796,1.51115570575899,1.27131433002104
